Date,EUR_USD,GBP_USD,BRL_USD,JPY_USD,CHF_USD
2020-09-11,1.1831,1.2788,5.304,106.17,0.9092
2020-09-14,1.1874,1.2876,5.2892,105.68,0.9071
2020-09-15,1.1846,1.2866,5.2852,105.5,0.9085
2020-09-16,1.1835,1.298,5.241,104.94,0.908
2020-09-17,1.1823,1.2955,5.2584,104.77,0.9098
2020-09-18,1.1857,1.295,5.3056,104.44,0.9096
2020-09-21,1.1737,1.2794,5.4397,104.69,0.9163
2020-09-22,1.1703,1.2726,5.47,105.05,0.92
2020-09-23,1.1677,1.275,5.549,105.34,0.9233
2020-09-24,1.1666,1.2739,5.5308,105.42,0.9264
2020-09-25,1.1618,1.2706,5.5644,105.59,0.9291
2020-09-28,1.166,1.2865,5.6155,105.5,0.9247
2020-09-29,1.1717,1.2847,5.6679,105.68,0.9215
2020-09-30,1.1723,1.2921,5.6326,105.58,0.9188
2020-10-01,1.1752,1.2901,5.6463,105.53,0.9179
2020-10-02,1.1706,1.2928,5.6822,105.36,0.9204
2020-10-05,1.1784,1.2972,5.6173,105.7,0.9153
2020-10-06,1.1778,1.2945,5.5402,105.64,0.9153
2020-10-07,1.1766,1.2914,5.6125,105.97,0.9168
2020-10-08,1.1753,1.2944,5.5948,105.98,0.9176
2020-10-09,1.1819,1.3003,5.522,105.72,0.9103
2020-10-12,,,,,
2020-10-13,1.1737,1.2968,5.5944,105.55,0.9147
2020-10-14,1.1755,1.3023,5.5804,105.08,0.9127
2020-10-15,1.1701,1.2917,5.616,105.38,0.9143
2020-10-16,1.1717,1.2931,5.6228,105.41,0.9153
2020-10-19,1.1788,1.2998,5.578,105.42,0.9092
2020-10-20,1.1824,1.2951,5.5773,105.56,0.9071
2020-10-21,1.187,1.3143,5.6084,104.58,0.9042
2020-10-22,1.1824,1.309,5.5843,104.88,0.9074
2020-10-23,1.1844,1.3039,5.6135,104.78,0.9055
2020-10-26,1.1816,1.3021,5.6141,104.86,0.9073
2020-10-27,1.1834,1.3067,5.6484,104.44,0.9066
2020-10-28,1.1751,1.2997,5.7406,104.33,0.9097
2020-10-29,1.1658,1.289,5.779,104.69,0.9171
2020-10-30,1.1647,1.2933,5.7588,104.54,0.9165
2020-11-02,1.1634,1.2904,5.7425,104.8,0.92
2020-11-03,1.1724,1.305,5.7328,104.5,0.9126
2020-11-04,1.173,1.3021,5.654,104.39,0.9107
2020-11-05,1.1809,1.3116,5.5682,103.67,0.9063
2020-11-06,1.1886,1.3162,5.4577,103.32,0.8986
2020-11-09,1.1811,1.3137,5.3696,105.58,0.9127
2020-11-10,1.181,1.3234,5.3715,105.36,0.9136
2020-11-11,,,,,
2020-11-12,1.1814,1.3142,5.4141,105.16,0.9136
2020-11-13,1.1824,1.3176,5.5006,104.61,0.9133
2020-11-16,1.1844,1.3197,5.3999,104.54,0.9121
2020-11-17,1.1862,1.3247,5.3401,104.2,0.9109
2020-11-18,1.1869,1.3299,5.3069,103.72,0.9096
2020-11-19,1.1843,1.3225,5.3149,103.85,0.9119
2020-11-20,1.1857,1.3294,5.3671,103.81,0.9118
2020-11-23,1.1826,1.33,5.436,104.42,0.9131
2020-11-24,1.1874,1.335,5.391,104.61,0.9121
2020-11-25,1.1908,1.3378,5.3224,104.39,0.909
2020-11-26,,,,,
2020-11-27,,,,,
2020-11-30,1.1948,1.3338,5.3785,104.38,0.906
2020-12-01,1.2039,1.3392,5.263,104.4,0.9005
2020-12-02,1.2093,1.3348,5.2384,104.52,0.8961
2020-12-03,1.2152,1.3496,5.1243,103.77,0.8906
2020-12-04,1.2142,1.3485,5.161,104.16,0.8908
2020-12-07,1.2138,1.3353,5.0713,104.01,0.8892
2020-12-08,1.2111,1.3358,5.0824,104.14,0.8886
2020-12-09,1.208,1.3392,5.1504,104.28,0.8901
2020-12-10,1.2118,1.3293,5.0699,104.3,0.8878
2020-12-11,1.2112,1.3197,5.0538,103.88,0.8902
2020-12-14,1.2145,1.3324,5.1103,104.06,0.8872
2020-12-15,1.2158,1.3434,5.1105,103.69,0.8859
2020-12-16,1.2175,1.3503,5.1282,103.59,0.8861
2020-12-17,1.2258,1.3609,5.0591,103.13,0.8841
2020-12-18,1.2236,1.3497,5.081,103.35,0.885
2020-12-21,1.223,1.3354,5.128,103.44,0.8859
2020-12-22,1.2172,1.3349,5.1593,103.62,0.8889
2020-12-23,1.2194,1.351,5.2087,103.52,0.8882
2020-12-24,,,,,
2020-12-25,,,,,
2020-12-28,1.2213,1.3447,5.3016,103.84,0.8898
2020-12-29,1.2252,1.3512,5.1679,103.5,0.8838
2020-12-30,1.228,1.3605,5.176,103.31,0.8832
2020-12-31,1.223,1.3662,5.1935,103.19,0.8841
2021-01-01,,,,,
2021-01-04,1.2254,1.3551,5.2466,103.19,0.8811
2021-01-05,1.2295,1.362,5.3035,102.7,0.8784
2021-01-06,1.229,1.3593,5.3368,103.25,0.881
2021-01-07,1.2265,1.3551,5.4024,103.84,0.8841
2021-01-08,1.2252,1.3583,5.3855,103.89,0.8843
2021-01-11,1.2169,1.3522,5.4809,104.16,0.8897
2021-01-12,1.2168,1.3637,5.4166,104.09,0.8892
2021-01-13,1.2159,1.3631,5.2938,103.91,0.8874
2021-01-14,1.2156,1.369,5.2304,103.66,0.887
2021-01-15,1.2099,1.3599,5.2589,103.8,0.8894
2021-01-18,,,,,
2021-01-19,1.2126,1.3627,5.333,103.86,0.8888
2021-01-20,,,,,
2021-01-21,1.2143,1.3721,5.3753,103.57,0.887
2021-01-22,1.2179,1.3685,5.4518,103.76,0.8853
2021-01-25,1.2138,1.3668,5.4665,103.78,0.8882
2021-01-26,1.2147,1.3729,5.3682,103.69,0.888
2021-01-27,1.2101,1.3688,5.4139,104.09,0.889
2021-01-28,1.2122,1.3727,5.3992,104.31,0.8887
2021-01-29,1.2135,1.3723,5.4479,104.64,0.8905
2021-02-01,1.207,1.3672,5.4746,104.97,0.8965
2021-02-02,1.202,1.3644,5.3704,105.09,0.8987
2021-02-03,1.2025,1.3652,5.3624,105.05,0.8993
2021-02-04,1.1974,1.3665,5.4236,105.43,0.9031
2021-02-05,1.2035,1.3714,5.3522,105.44,0.8996
2021-02-08,1.2045,1.3738,5.3153,105.19,0.8986
2021-02-09,1.2106,1.3796,5.4261,104.62,0.893
2021-02-10,1.2132,1.385,5.3601,104.67,0.8891
2021-02-11,1.2127,1.3822,5.3876,104.75,0.8907
2021-02-12,1.2126,1.3855,5.3699,104.94,0.8911
2021-02-15,,,,,
2021-02-16,1.2107,1.391,5.3765,105.88,0.8923
2021-02-17,1.2042,1.3848,5.4059,105.83,0.8985
2021-02-18,1.2078,1.3956,5.4391,105.69,0.8968
2021-02-19,1.2136,1.4025,5.3938,105.58,0.8948
2021-02-22,1.2155,1.4077,5.4781,105.06,0.8958
2021-02-23,1.2142,1.4092,5.4267,105.21,0.9022
2021-02-24,1.2143,1.4106,5.4249,105.91,0.9074
2021-02-25,1.2229,1.4105,5.4903,106.22,0.9033
2021-02-26,1.2093,1.3947,5.5724,106.64,0.9092
2021-03-01,1.2054,1.3938,5.5704,106.68,0.9138
2021-03-02,1.2079,1.3962,5.711,106.75,0.9141
2021-03-03,1.2073,1.3978,5.7591,106.92,0.918
2021-03-04,1.2045,1.3999,5.5666,107.58,0.9257
2021-03-05,1.1914,1.3817,5.6912,108.24,0.9305
2021-03-08,1.1849,1.381,5.7341,108.92,0.9355
2021-03-09,1.1885,1.3884,5.8084,108.64,0.9292
2021-03-10,1.19,1.3899,5.672,108.58,0.9317
2021-03-11,1.1978,1.398,5.553,108.44,0.9244
2021-03-12,1.1952,1.3925,5.553,108.87,0.9281
2021-03-15,1.1917,1.3866,5.6539,109.11,0.9283
2021-03-16,1.1895,1.3892,5.5756,109.01,0.9261
2021-03-17,1.1905,1.3888,5.655,109.22,0.9276
2021-03-18,1.1926,1.3938,5.5366,108.97,0.9281
2021-03-19,1.1909,1.3872,5.475,108.85,0.9301
2021-03-22,1.1932,1.3856,5.5316,108.67,0.9233
2021-03-23,1.1872,1.3795,5.4771,108.61,0.9327
2021-03-24,1.1831,1.3723,5.555,108.81,0.9355
2021-03-25,1.1777,1.3722,5.6352,109.13,0.9393
2021-03-26,1.1798,1.3794,5.7132,109.55,0.9398
2021-03-29,1.1779,1.3793,5.7778,109.73,0.9381
2021-03-30,1.1724,1.3729,5.7439,110.19,0.9427
2021-03-31,1.1743,1.3795,5.659,110.61,0.9418
2021-04-01,1.1772,1.3825,5.6887,110.61,0.9409
2021-04-02,1.1763,1.3825,5.7075,110.67,0.9419
2021-04-05,1.181,1.3907,5.6584,110.08,0.9359
2021-04-06,1.1852,1.3849,5.6143,109.83,0.9325
2021-04-07,1.189,1.3757,5.6062,109.67,0.9274
2021-04-08,1.1904,1.3739,5.5743,109.25,0.9249
2021-04-09,1.1897,1.3734,5.6522,109.64,0.9249
2021-04-12,1.1907,1.3741,5.6974,109.43,0.9228
2021-04-13,1.1939,1.3742,5.6898,109.19,0.9213
2021-04-14,1.1974,1.379,5.6806,108.93,0.9228
2021-04-15,1.1964,1.3781,5.611,108.78,0.9227
2021-04-16,1.198,1.3826,5.6107,108.78,0.9196
2021-04-19,1.2028,1.3977,5.5687,108.09,0.9155
2021-04-20,1.2045,1.3955,5.5185,108.07,0.9145
2021-04-21,1.2033,1.3936,5.5687,108.09,0.9166
2021-04-22,1.2012,1.3851,5.4971,108.17,0.9182
2021-04-23,1.2069,1.3845,5.5011,107.94,0.9152
2021-04-26,1.2083,1.389,5.4508,108.12,0.9145
2021-04-27,1.2079,1.3908,5.4342,108.56,0.9134
2021-04-28,1.2098,1.3917,5.3964,108.81,0.9124
2021-04-29,1.211,1.3956,5.3624,108.94,0.9099
2021-04-30,1.203,1.3838,5.4194,109.33,0.9127
2021-05-03,1.2059,1.3913,5.3857,109.08,0.9116
2021-05-04,1.2014,1.3873,5.449,109.34,0.9136
2021-05-05,1.2003,1.3913,5.3648,109.27,0.913
2021-05-06,1.2049,1.388,5.2804,109.17,0.9096
2021-05-07,1.2165,1.4,5.214,108.52,0.9009
2021-05-10,1.217,1.4153,5.2244,108.7,0.8986
2021-05-11,1.2169,1.4149,5.2124,108.53,0.902
2021-05-12,1.2074,1.4081,5.2529,109.53,0.9088
2021-05-13,1.207,1.4033,5.2793,109.56,0.9068
2021-05-14,1.2141,1.4096,5.2574,109.37,0.9021
2021-05-17,1.2155,1.4127,5.2594,109.17,0.9016
2021-05-18,1.2203,1.4184,5.2359,109.01,0.8986
2021-05-19,1.2216,1.4169,5.265,108.76,0.9003
2021-05-20,1.2225,1.4182,5.2831,108.79,0.8985
2021-05-21,1.2178,1.4158,5.3235,108.94,0.8987
2021-05-24,1.221,1.4147,5.3223,108.81,0.8973
2021-05-25,1.2233,1.4123,5.306,108.95,0.8971
2021-05-26,1.2204,1.4129,5.3062,109.1,0.8973
2021-05-27,1.2194,1.4172,5.2642,109.81,0.8977
2021-05-28,1.2194,1.4188,5.2187,109.83,0.8995
2021-05-31,,,,,
2021-06-01,1.2241,1.4168,5.1631,109.43,0.8954
2021-06-02,1.2213,1.4177,5.0743,109.59,0.898
2021-06-03,1.2122,1.4099,5.0777,110.28,0.9051
2021-06-04,1.2173,1.4175,5.067,109.42,0.899
2021-06-07,1.22,1.4179,5.019,109.25,0.8969
2021-06-08,1.218,1.4146,5.0383,109.47,0.8963
2021-06-09,1.2184,1.4124,5.0651,109.61,0.8958
2021-06-10,1.2173,1.4165,5.0672,109.49,0.8951
2021-06-11,1.2101,1.4114,5.1299,109.75,0.8993
2021-06-14,1.2126,1.4116,5.0567,109.98,0.8991
2021-06-15,1.212,1.4073,5.0911,110.12,0.8985
2021-06-16,1.2119,1.411,4.9991,109.88,0.8986
2021-06-17,1.1911,1.3916,5.0244,110.28,0.9173
2021-06-18,1.1872,1.3817,5.0405,110.21,0.9215
2021-06-21,1.1909,1.3915,5.0306,110.22,0.9184
2021-06-22,1.191,1.3921,4.9994,110.75,0.92
2021-06-23,1.195,1.3977,4.9518,110.86,0.9169
2021-06-24,1.1927,1.3907,4.9169,110.91,0.9188
2021-06-25,1.194,1.3899,4.9245,110.78,0.9175
2021-06-28,1.1938,1.3895,4.9451,110.5,0.9184
2021-06-29,1.1905,1.3845,4.9378,110.53,0.9201
2021-06-30,1.1848,1.3806,5.0083,111.05,0.9253
2021-07-01,1.1857,1.378,5.0339,111.56,0.9253
2021-07-02,1.1848,1.3795,5.0431,111.28,0.9224
2021-07-05,,,,,
2021-07-06,1.1816,1.3792,5.1803,110.66,0.9245
2021-07-07,1.1803,1.3792,5.2678,110.62,0.9252
2021-07-08,1.184,1.3767,5.2336,109.82,0.9153
2021-07-09,1.1861,1.3842,5.2579,110.18,0.9151
2021-07-12,1.1858,1.3886,5.1939,110.36,0.9154
2021-07-13,1.1813,1.3847,5.1544,110.36,0.9164
2021-07-14,1.1826,1.3854,5.0861,110.03,0.9154
2021-07-15,1.1806,1.3849,5.118,110.05,0.9186
2021-07-16,1.181,1.3785,5.0922,110.13,0.9192
2021-07-19,1.1804,1.369,5.21,109.45,0.9179
2021-07-20,1.1776,1.3615,5.219,109.92,0.9218
2021-07-21,1.1799,1.3695,5.2313,110.22,0.9179
2021-07-22,1.1771,1.375,5.2071,110.1,0.9195
2021-07-23,1.1761,1.3749,5.1766,110.52,0.9211
2021-07-26,1.181,1.3829,5.172,110.31,0.9157
2021-07-27,1.1831,1.3884,5.1603,109.64,0.9135
2021-07-28,1.1809,1.3884,5.1547,110.06,0.9134
2021-07-29,1.1886,1.3966,5.0497,109.53,0.9062
2021-07-30,1.1864,1.3913,5.1411,109.7,0.9061
2021-08-02,1.1873,1.3886,5.1251,109.22,0.9051
2021-08-03,1.1859,1.3905,5.2362,109.09,0.9047
2021-08-04,1.1841,1.3912,5.2362,109.44,0.9061
2021-08-05,1.1838,1.3929,5.175,109.75,0.907
2021-08-06,1.1761,1.3873,5.2236,110.22,0.9142
2021-08-09,1.1749,1.3852,5.2861,110.25,0.9191
2021-08-10,1.1722,1.384,5.1931,110.54,0.9226
2021-08-11,1.1737,1.3866,5.203,110.47,0.9215
2021-08-12,1.1736,1.3833,5.2352,110.36,0.923
2021-08-13,1.1796,1.3857,5.2345,109.75,0.9162
2021-08-16,1.1776,1.3849,5.2466,109.26,0.9123
2021-08-17,1.1714,1.3739,5.2538,109.59,0.9144
2021-08-18,1.1702,1.3749,5.3421,109.92,0.9179
2021-08-19,1.1693,1.3673,5.4027,109.75,0.9173
2021-08-20,1.169,1.3625,5.399,109.77,0.9176
2021-08-23,1.1732,1.3717,5.384,109.78,0.9137
2021-08-24,1.1746,1.3716,5.2771,109.68,0.913
2021-08-25,1.1758,1.3723,5.247,110.03,0.9137
2021-08-26,1.1761,1.3712,5.2428,110.09,0.9174
2021-08-27,1.1794,1.3769,5.1956,109.84,0.9122
2021-08-30,1.1795,1.3758,5.1921,109.91,0.9172
2021-08-31,1.18,1.3747,5.1405,110.05,0.9161
2021-09-01,1.185,1.379,5.1809,110.03,0.9145
2021-09-02,1.1858,1.3825,5.164,110.01,0.9159
2021-09-03,1.1884,1.3862,5.1692,109.64,0.9136
2021-09-06,,,,,
2021-09-07,1.1849,1.3792,5.1692,110.17,0.9179
2021-09-08,1.1818,1.3761,5.2843,110.32,0.9219
2021-09-09,1.1827,1.3855,5.2764,109.76,0.9173
2021-09-10,1.1821,1.3847,5.2169,109.93,0.918
2021-09-13,1.1809,1.3844,5.2073,109.94,0.9213
2021-09-14,1.1824,1.3848,5.2235,109.66,0.9193
2021-09-15,1.1811,1.3837,5.255,109.4,0.9196
2021-09-16,1.1764,1.3785,5.2535,109.67,0.9251
2021-09-17,1.1734,1.3755,5.295,109.94,0.9308
2021-09-20,1.1729,1.3656,5.3266,109.47,0.9277
2021-09-21,1.1724,1.3663,5.2895,109.33,0.9235
2021-09-22,1.1739,1.3669,5.2715,109.59,0.9223
2021-09-23,1.1735,1.3745,5.2917,110.17,0.9243
2021-09-24,1.1715,1.3681,5.3404,110.72,0.9246
2021-09-27,1.1702,1.3712,5.3571,110.97,0.9256
2021-09-28,1.1681,1.3537,5.4279,111.33,0.9282
2021-09-29,1.1612,1.3439,5.4062,111.83,0.9335
2021-09-30,1.1577,1.347,5.4528,111.5,0.9339
2021-10-01,1.1598,1.3572,5.3674,110.97,0.9297
2021-10-04,1.1622,1.3602,5.4333,110.94,0.9248
2021-10-05,1.1609,1.364,5.4633,111.39,0.9271
2021-10-06,1.1546,1.3569,5.513,111.33,0.9279
2021-10-07,1.1561,1.3634,5.5073,111.5,0.928
2021-10-08,1.1572,1.363,5.5178,112.15,0.9272
2021-10-11,,,,,
2021-10-12,1.1541,1.3605,5.532,113.69,0.9302
2021-10-13,1.1568,1.3645,5.5525,113.49,0.926
2021-10-14,1.1591,1.3684,5.5048,113.59,0.9232
2021-10-15,1.1594,1.3756,5.4457,114.31,0.9241
2021-10-18,1.1609,1.3726,5.5211,114.22,0.9232
2021-10-19,1.1632,1.3807,5.5525,114.27,0.9227
2021-10-20,1.1643,1.3821,5.5476,114.24,0.9197
2021-10-21,1.1643,1.3812,5.6455,113.75,0.9173
2021-10-22,1.1632,1.3741,5.7223,113.54,0.9164
2021-10-25,1.1609,1.3773,5.6009,113.7,0.9193
2021-10-26,1.159,1.3772,5.5833,114.19,0.9204
2021-10-27,1.16,1.3739,5.5812,113.75,0.9183
2021-10-28,1.1685,1.3804,5.612,113.38,0.9123
2021-10-29,1.1552,1.3686,5.6291,114.03,0.9165
2021-11-01,1.1591,1.3679,5.6795,114.19,0.9105
2021-11-02,1.1581,1.3612,5.6795,113.78,0.9145
2021-11-03,1.1584,1.3659,5.6188,114.06,0.9121
2021-11-04,1.1546,1.3494,5.5877,113.63,0.9127
2021-11-05,1.1554,1.3491,5.5335,113.45,0.9133
2021-11-08,1.159,1.3563,5.5455,113.15,0.9132
2021-11-09,1.1589,1.3551,5.502,112.87,0.9118
2021-11-10,1.1517,1.347,5.4709,113.89,0.9164
2021-11-11,,,,,
2021-11-12,1.1443,1.3412,5.4341,113.9,0.9211
2021-11-15,1.1421,1.3444,5.4575,113.96,0.9217
2021-11-16,1.1333,1.3429,5.498,114.62,0.9298
2021-11-17,1.1322,1.3488,5.5082,114.33,0.9286
2021-11-18,1.1358,1.3489,5.5485,114.22,0.926
2021-11-19,1.1318,1.3474,5.5728,113.81,0.9262
2021-11-22,1.126,1.3412,5.586,114.69,0.93
2021-11-23,1.1265,1.3388,5.6485,114.98,0.9325
2021-11-24,1.1196,1.3332,5.5937,115.34,0.9354
2021-11-25,,,,,
2021-11-26,1.1302,1.3322,5.5903,113.46,0.9234
2021-11-29,1.1261,1.3291,5.6233,113.75,0.925
2021-11-30,1.1287,1.3252,5.6569,113.22,0.9217
2021-12-01,1.1323,1.3308,5.6355,112.82,0.9195
2021-12-02,1.1306,1.3305,5.6272,113.1,0.9205
2021-12-03,1.1308,1.3234,5.6773,112.88,0.9185
2021-12-06,1.1282,1.3252,5.682,113.31,0.9256
2021-12-07,1.1247,1.3236,5.6294,113.61,0.9264
2021-12-08,1.133,1.3236,5.5395,113.83,0.9217
2021-12-09,1.1285,1.3188,5.5838,113.53,0.926
2021-12-10,1.1312,1.3262,5.5991,113.36,0.9205
2021-12-13,1.1298,1.3233,5.6598,113.42,0.9212
2021-12-14,1.1267,1.3225,5.6713,113.63,0.9236
2021-12-15,1.1261,1.3214,5.7099,113.83,0.9258
2021-12-16,1.1309,1.3325,5.6652,113.67,0.9215
2021-12-17,1.1277,1.3269,5.6754,113.56,0.9226
2021-12-20,1.1298,1.3222,5.722,113.45,0.92
2021-12-21,1.1272,1.3253,5.7475,114.11,0.9242
2021-12-22,1.1324,1.3345,5.7017,114.22,0.9201
2021-12-23,1.132,1.341,5.6821,114.42,0.9186
2021-12-24,,,,,
2021-12-27,1.1329,1.3438,5.6401,114.85,0.9175
2021-12-28,1.1314,1.3432,5.6372,114.75,0.9167
2021-12-29,1.1337,1.3475,5.6915,114.97,0.9149
2021-12-30,1.1318,1.35,5.5749,115.17,0.9146
2021-12-31,,,,,
2022-01-03,1.129,1.3469,5.6597,115.27,0.9188
2022-01-04,1.1296,1.3544,5.677,116.12,0.9154
2022-01-05,1.1335,1.3573,5.6876,115.91,0.9161
2022-01-06,1.1307,1.3539,5.7027,115.78,0.9196
2022-01-07,1.1358,1.3583,5.6253,115.61,0.9191
2022-01-10,1.1328,1.3567,5.6788,115.14,0.9252
2022-01-11,1.1363,1.3622,5.598,115.38,0.9237
2022-01-12,1.1431,1.3698,5.5541,114.74,0.9134
2022-01-13,1.1464,1.3724,5.5122,114.06,0.9102
2022-01-14,1.1414,1.367,5.5393,113.89,0.9133
2022-01-17,,,,,
2022-01-18,1.1336,1.3588,5.5329,114.6,0.9168
2022-01-19,1.1346,1.3625,5.4668,114.28,0.9155
2022-01-20,1.1336,1.3642,5.4052,114.08,0.9157
2022-01-21,1.1346,1.3562,5.4225,113.72,0.912
2022-01-24,1.131,1.3447,5.5116,113.82,0.9146
2022-01-25,1.1283,1.3495,5.4818,113.88,0.9194
2022-01-26,1.1279,1.3516,5.4366,114.33,0.9213
2022-01-27,1.1141,1.3385,5.4252,115.47,0.9318
2022-01-28,1.116,1.3417,5.3943,115.21,0.9298
2022-01-31,1.1212,1.3439,5.2893,115.22,0.9303
2022-02-01,1.1239,1.3505,5.2812,114.77,0.9231
2022-02-02,1.1299,1.3565,5.2787,114.36,0.9186
2022-02-03,1.1425,1.3602,5.3047,114.88,0.9213
2022-02-04,1.1455,1.3543,5.3266,115.22,0.9248
2022-02-07,1.1434,1.3533,5.2922,115.09,0.9243
2022-02-08,1.1416,1.3552,5.2712,115.62,0.9244
2022-02-09,1.1435,1.354,5.2641,115.44,0.9233
2022-02-10,1.1487,1.3636,5.1978,115.84,0.923
2022-02-11,1.1404,1.3601,5.2015,115.91,0.9255
2022-02-14,1.1306,1.3516,5.2153,115.72,0.9265
2022-02-15,1.1363,1.3539,5.1807,115.64,0.9258
2022-02-16,1.1381,1.3585,5.1584,115.41,0.9219
2022-02-17,1.1364,1.3624,5.1599,115.03,0.9202
2022-02-18,1.1327,1.3585,5.1219,115.08,0.921
2022-02-21,,,,,
2022-02-22,1.1342,1.3597,5.0611,114.94,0.9204
2022-02-23,1.1316,1.3555,5.0181,115.12,0.9179
2022-02-24,1.1154,1.336,5.1248,115.45,0.9266
2022-02-25,1.1261,1.3407,5.1515,115.62,0.9274
2022-02-28,1.1224,1.3419,5.1599,115.11,0.9179
2022-03-01,1.1103,1.3318,5.1595,114.87,0.9186
2022-03-02,1.1102,1.3365,5.1511,115.59,0.9216
2022-03-03,1.1053,1.3326,5.0551,115.67,0.9204
2022-03-04,1.0912,1.3214,5.0867,114.65,0.9183
2022-03-07,1.086,1.3115,5.0841,115.41,0.9267
2022-03-08,1.0881,1.3101,5.0874,115.64,0.9302
2022-03-09,1.1069,1.316,4.9932,115.87,0.9264
2022-03-10,1.1007,1.3108,5.0424,116.05,0.9294
2022-03-11,1.0937,1.3063,5.0513,117.08,0.9326
2022-03-14,1.0979,1.3044,5.0834,118,0.9358
2022-03-15,1.0974,1.3065,5.1424,118.19,0.9415
2022-03-16,1.0996,1.3096,5.1083,118.48,0.9414
2022-03-17,1.111,1.3159,5.0427,118.45,0.9349
2022-03-18,1.1044,1.3169,5.0165,119.17,0.9337
2022-03-21,1.1048,1.3201,4.9477,119.15,0.9303
2022-03-22,1.1022,1.3258,4.9365,120.66,0.9325
2022-03-23,1.1001,1.3212,4.8479,121.02,0.9318
2022-03-24,1.1006,1.3183,4.8202,122.08,0.9308
2022-03-25,1.0985,1.3193,4.7577,121.98,0.9308
2022-03-28,1.0977,1.3091,4.7917,123.25,0.9344
2022-03-29,1.1104,1.3125,4.7554,122.61,0.9303
2022-03-30,1.1163,1.3149,4.7695,121.97,0.9233
2022-03-31,1.1093,1.3152,4.7264,121.44,0.9211
2022-04-01,1.1043,1.3114,4.6944,122.6,0.9256
2022-04-04,1.0992,1.3116,4.6195,122.7,0.9256
2022-04-05,1.0921,1.3101,4.6592,123.48,0.9292
2022-04-06,1.0913,1.3082,4.6892,123.7,0.9325
2022-04-07,1.09,1.306,4.7619,123.8,0.9332
2022-04-08,1.0874,1.3032,4.7495,124.31,0.9333
2022-04-11,1.0875,1.3033,4.7031,125.55,0.9308
2022-04-12,1.0852,1.3031,4.6705,125.25,0.9302
2022-04-13,1.0874,1.3072,4.684,125.51,0.9335
2022-04-14,1.0796,1.3052,4.707,125.92,0.9426
2022-04-15,1.0812,1.3066,4.6965,126.31,0.9431
2022-04-18,1.0785,1.3019,4.6772,126.77,0.9441
2022-04-19,1.0789,1.3009,4.6689,128.55,0.9482
2022-04-20,1.0857,1.3055,4.6171,127.76,0.9469
2022-04-21,1.0839,1.3042,4.622,128.62,0.9533
2022-04-22,1.079,1.2848,4.7675,128.78,0.9587
2022-04-25,1.0703,1.2698,4.941,127.66,0.9585
2022-04-26,1.0661,1.2617,4.985,127.37,0.961
2022-04-27,1.0549,1.2547,5.0058,128.44,0.9695
2022-04-28,1.05,1.2443,4.9973,130.94,0.9724
2022-04-29,1.0537,1.2565,4.9325,129.84,0.9723
2022-05-02,1.0521,1.2523,5.0275,130.18,0.977
2022-05-03,1.0532,1.251,4.9999,130.09,0.9785
2022-05-04,1.0539,1.2487,4.9962,129.97,0.9829
2022-05-05,1.0507,1.2334,5.0481,130.41,0.9874
2022-05-06,1.0572,1.2344,5.0626,130.35,0.9858
2022-05-09,1.0559,1.2335,5.1235,130.37,0.9927
2022-05-10,1.0531,1.2313,5.151,130.21,0.9949
2022-05-11,1.0537,1.2317,5.1042,130.2,0.9907
2022-05-12,1.0376,1.2198,5.1368,128.1,1.0004
2022-05-13,1.041,1.2242,5.0801,129.23,1.0014
2022-05-16,1.042,1.227,5.0645,129.15,1.0028
2022-05-17,1.0532,1.2468,4.9546,129.31,0.9931
2022-05-18,1.0494,1.2396,4.972,128.22,0.9902
2022-05-19,1.0587,1.2504,4.9035,127.62,0.9729
2022-05-20,1.0559,1.2492,4.8618,127.86,0.9749
2022-05-23,1.0668,1.2571,4.7934,127.78,0.9664
2022-05-24,1.0744,1.2544,4.8275,126.56,0.9597
2022-05-25,1.0658,1.2539,4.8498,127.31,0.9637
2022-05-26,1.0725,1.2582,4.7824,127.23,0.9595
2022-05-27,1.0709,1.2613,4.7255,127.14,0.9575
2022-05-30,,,,,
2022-05-31,1.0731,1.2624,4.7264,128.53,0.957
2022-06-01,1.0646,1.2472,4.8003,130.09,0.9644
2022-06-02,1.0733,1.2557,4.779,129.83,0.9592
2022-06-03,1.0721,1.2496,4.7973,130.71,0.9625
2022-06-06,1.0699,1.2544,4.7974,131.55,0.969
2022-06-07,1.0697,1.2594,4.8848,132.53,0.9731
2022-06-08,1.074,1.2557,4.8714,134.06,0.975
2022-06-09,1.0656,1.2511,4.888,134.06,0.9778
2022-06-10,1.0521,1.233,4.9947,134.19,0.9886
2022-06-13,1.0436,1.217,5.0988,134.12,0.9966
2022-06-14,1.0416,1.2011,5.1353,134.89,1.0016
2022-06-15,1.0388,1.2057,5.1117,134.5,1.0021
2022-06-16,1.0531,1.2341,5.0535,131.65,0.9663
2022-06-17,1.0473,1.2201,5.142,135.14,0.9717
2022-06-20,,,,,
2022-06-21,1.0548,1.2277,5.1333,136.25,0.966
2022-06-22,1.0583,1.228,5.1563,136.05,0.9615
2022-06-23,1.0503,1.224,5.2021,134.72,0.9606
2022-06-24,1.0539,1.2273,5.2363,135.22,0.9569
2022-06-27,1.0601,1.2305,5.2078,135.26,0.9551
2022-06-28,1.0534,1.22,5.2531,136.19,0.9563
2022-06-29,1.0477,1.2151,5.2386,136.5,0.9541
2022-06-30,1.0469,1.2162,5.2196,135.69,0.955
